x,y,feature_name,description,data_type,num_unique_values,percent_missing,examples,dataset_id
-33.67985,-34.13537,NumOfProducts,Number of products the customer has purchased from the bank.,category,4,0%,"['1', '2', '2', '1', '2']",45062
3.935104,42.947823,STABILITY,Indicates the stability of the spacecraft during the autolanding process.,category,3,13%,"['1', '1', '2', '1', '1']",172
3.861449,43.53922,ERROR,Represents the type of error encountered during the autolanding process.,category,5,20%,"['4', '3', '3', '3', '1']",172
3.9371924,43.24835,SIGN,Indicates the sign of the error in the spacecraft's trajectory<br>during autolanding.,category,3,53%,"['1', '1', '1', '1', '1']",172
4.4059315,42.85011,WIND,Indicates the direction of the wind during the autolanding process.,category,3,53%,"['1', '2', '1', '2', '2']",172
4.55503,42.847782,MAGNITUDE,Represents the magnitude of wind during the autolanding process.,category,5,33%,"['4', '2', '1', '1', '3']",172
3.7119446,42.654453,VISIBILITY,Indicates whether the visibility conditions were favorable for an autolanding<br>or not.,category,2,0%,"['1', '1', '1', '1', '1']",172
13.8904505,6.8898973,body_weight,Body weight of an animal in kilograms.,float64,60,0%,"[0.2, 0.55, 1.62, 521.0, 0.75]",739
13.727338,7.7303286,brain_weight,Weight of the brain in grams.,float64,59,0%,"[5712.0, 2.5, 1.9, 0.33, 1320.0]",739
-9.270207,-31.908663,max_life_span,Maximum life span of an animal in years.,float64,48,6%,"[12.0, 22.4, 13.0, 46.0, 28.0]",739
11.848282,-11.4935055,predation_index,Represents the level of predation in a given area.,uint8,5,0%,"[2, 5, 1, 1, 2]",739
15.553853,-37.000904,sleep_exposure_index,Indicates the sleep exposure index of an individual.,uint8,5,0%,"[5, 1, 1, 5, 1]",739
-3.9295537,-6.581917,danger_index,"This feature represents the level of danger associated with a<br>particular instance, with higher values indicating a higher level of<br>danger.",uint8,5,0%,"[2, 5, 5, 1, 2]",739
41.24331,-33.010715,treat,Indicates whether the treatment was successful or not.,category,2,0%,"['NS', 'NS', 'BD', 'BD', 'BD']",836
-34.270718,-8.439094,days,Number of days that a certain event has occurred.,category,3,0%,"['10', '11', '10', '10', '10']",836
-10.352963,-3.324163,loss,Losses incurred by an unknown entity.,float64,30,0%,"[4.0, 12.8, 6.0, 7.7, 3.9]",836
-17.30598,-35.31313,sat,Average number of students per teacher in a school.,float64,44,0%,"[1028.0, 868.0, 885.0, 889.0, 925.0]",892
-14.564301,-22.286877,takers,Number of people who took a certain action.,uint8,32,0%,"[42, 10, 8, 48, 10]",892
-12.212304,-41.511383,years,Represents the number of years of experience of an individual.,float64,44,0%,"[17.08, 16.35, 14.48, 16.23, 15.8]",892
-27.360025,-39.346443,expend,Expenditure on a particular item in a given currency.,float64,50,0%,"[15.36, 22.23, 16.52, 20.62, 27.91]",892
-24.741224,43.97151,sal77,Unknown feature that has been binarized to a two-class nominal<br>target feature.,float64,62,0%,"[11880.0, 9780.0, 9720.0, 10680.001, 12300.0]",891
4.6501927,-37.434273,fsex,Gender of the individual.,category,2,0%,"['1', '1', '1', '1', '1']",891
7.0872483,-45.214325,senior,Indicates whether the individual is a senior or not.,uint8,31,0%,"[98, 82, 80, 66, 92]",891
-9.582476,-38.871674,educ,Highest level of education completed by an individual.,category,5,0%,"['15', '12', '8', '15', '12']",891
-19.79235,36.468784,FM,Binary representation of the original data set's numeric target feature.,category,2,0%,"['0', '0', '0', '1', '0']",902
-16.23565,17.024488,LC,Binary feature indicating whether the target value is lower than<br>the mean or not.,category,2,0%,"['0', '1', '0', '0', '0']",902
-16.235338,17.02448,BK,Binary feature indicating whether the target value is lower than<br>the mean or not.,category,2,0%,"['0', '1', '1', '0', '0']",902
-19.324501,36.019703,SS,Binary representation of the original data set's numeric target feature.,category,2,0%,"['0', '0', '0', '1', '0']",902
-21.43367,39.44432,AG,"Binarized version of the original data set, with lower target<br>values classified as positive and higher values classified as negative.",uint8,29,0%,"[55, 52, 45, 56, 62]",902
-16.390022,11.450579,YR,Indicates whether the target value is lower than the mean<br>or not.,uint8,40,0%,"[40, 41, 16, 20, 7]",902
-12.581472,-15.587326,country,Country of origin of the author.,category,26,0%,"['Norway', 'Canada/USA', 'England', 'Canada', 'Venezuela']",938
30.384895,-37.41278,discharge,Discharge rate of a patient in a hospital.,float64,39,0%,"[7.29, 33900.0, 1900.0, 1470.0, 2370.0]",938
12.357014,-7.391913,runoff,Mean runoff of a river in a specific location.,float64,36,0%,"[45.6, 11.8, 19.2, 16.1, 10.4]",938
-27.892815,45.627964,dep,Mean value of a numeric target feature converted to a<br>two-class nominal target feature.,float64,39,0%,"[975.0, 467.2, 821.5, 74.8, 154.9]",938
-11.162201,-34.266685,TMIQ,"This feature represents the intelligence quotient of an individual, measured<br>using the Terman-Merrill Intelligence Scale.",uint8,37,0%,"[71, 109, 63, 64, 95]",755
-10.940246,-34.31156,Age2IQ,Represents the age-adjusted IQ score of an individual.,uint8,35,0%,"[112, 140, 126, 120, 104]",755
-10.623292,-34.412666,Age4IQ,"Age4IQ is a feature that represents the age of an<br>individual in years, with a higher value indicating an older<br>age.",uint8,35,0%,"[101, 112, 113, 112, 94]",755
-10.960591,-34.294,Age8IQ,Represents the IQ score of an individual at the age<br>of 8.,uint8,34,0%,"[119, 113, 113, 113, 110]",755
-5.1586285,-18.287336,zip,Represents the zip code of a particular location.,uint8,47,0%,"[39, 52, 29, 25, 18]",777
-18.088768,14.377575,theft,Indicates whether the target value is lower than the mean<br>or not.,uint8,32,0%,"[46, 53, 75, 41, 18]",777
20.753967,24.80078,vol,Volume of a certain object in cubic meters.,float64,39,0%,"[2.7, 14.3, 6.6, 10.9, 2.1]",777
-20.105724,35.569626,owl,Binary representation of the original data set's target feature.,category,2,0%,"['0', '1', '0', '0', '0']",864
-27.901104,28.343754,pctring2,Percentage of the target value.,float64,57,0%,"[33.3, 42.2, 53.3, 76.1, 83.4]",864
-8.165125,17.032751,sv,Indicates the type of the target value.,category,2,0%,"['1', '1', '2', '1', '2']",862
-27.898106,45.621414,tl,Mean value of a numeric target feature converted to a<br>two-class nominal target feature.,uint8,15,0%,"[158, 158, 164, 166, 165]",862
-3.863549,-36.66154,fathers_occupation,Fathers' occupation.,category,17,0%,"['Manager', 'Farm_Laborer', 'Clerk', 'Operative-Manufacturing', 'Proprietor']",934
-3.7744632,-38.183483,sons_occupation,Occupation of the son.,category,17,0%,"['Farmer/Farm_Manager', 'Salesman-Nonretail', 'Salesman-Retail', 'Salesman-Nonretail', 'Salesman-Retail']",934
0.22488047,-47.36428,family_structure,Indicates whether the family structure is intact or not.,category,2,0%,"['nonintact', 'nonintact', 'intact', 'intact', 'intact']",934
-3.5605445,-36.434635,counts_for_sons_first_occupation,The number of sons who have taken up their first<br>occupation.,float64,358,0%,"[0.5, 1.3, 1.5, 35.0, 0.8]",934
-36.08895,14.152633,class_code,The code assigned to each class in the dataset.,category,6,0%,"['0', '0', '2', '5', '0']",40702
18.742966,35.983166,largest_spot_code,The code assigned to the largest sunspot in a solar<br>flare.,category,6,0%,"['4', '3', '3', '3', '4']",40702
19.41649,34.578255,spot_dist_code,Distance from the center of the sunspot group to the<br>nearest spot in the group.,category,4,0%,"['3', '3', '2', '1', '2']",40702
-5.149617,-46.100346,Activity,Indicates the type of activity performed by an individual.,category,2,0%,"['1', '2', '2', '2', '1']",40702
30.070383,-5.144724,Evolution,Indicates the level of evolution of a particular organism or<br>species.,category,3,0%,"['3', '2', '3', '3', '3']",40702
-36.18797,-6.5146403,Previous_24_hour_code,Indicates the number of times a certain code has been<br>used in the previous 24 hours.,category,3,0%,"['1', '1', '1', '2', '1']",40702
-29.694382,14.636369,Historically-complex,Indicates the historical complexity of the dataset.,category,2,0%,"['2', '1', '1', '1', '2']",40702
-29.506113,14.435728,become_complex,Indicates the complexity of the model that the algorithm has<br>become after training.,category,2,0%,"['2', '2', '2', '1', '2']",40702
18.74688,35.959503,Area,The area of a solar flare in millionths of the<br>solar hemisphere.,category,2,0%,"['1', '1', '1', '1', '1']",40702
18.777231,35.91451,Area_of_the_largest_spot,The area of the largest sunspot in a solar flare<br>event.,category,1,0%,"['1', '1', '1', '1', '1']",40702
2.503144,50.534817,attribute_21,"Energy within a particular frequency band, integrated over a certain<br>period of time.",float64,200,0%,"[0.9615, 0.9144, 0.1268, 1.0, 0.4893]",40
2.5031297,50.534966,attribute_39,"Energy within a particular frequency band, integrated over a certain<br>period of time.",float64,204,0%,"[0.357, 0.0855, 0.3326, 0.6028, 0.6117]",40
2.5031297,50.534966,attribute_41,"Energy within a particular frequency band, integrated over a certain<br>period of time.",float64,204,0%,"[0.0646, 0.4973, 0.1581, 0.5651, 0.438]",40
2.5031297,50.534966,attribute_56,"Energy within a particular frequency band, integrated over a certain<br>period of time.",float64,122,0%,"[0.0073, 0.0089, 0.0129, 0.0031, 0.0041]",40
34.99202,-1.8307431,plant-stand,Indicates the plant stand type of the plant.,category,3,5%,"['normal', 'normal', 'lt-normal', 'normal', 'lt-normal']",1023
12.422323,-9.588072,precip,Indicates the precipitation level in a specific area.,category,4,6%,"['norm', 'norm', 'norm', 'gt-norm', 'gt-norm']",1023
34.985504,-7.912866,hail,Indicates whether there was hail or not.,category,3,18%,"['yes', 'yes', 'yes', 'no', 'no']",1023
9.42314,-12.215552,crop-hist,Represents the crop history of the land.,category,5,2%,"['same-lst-sev-yrs', 'same-lst-two-yrs', 'same-lst-two-yrs', 'same-lst-yr', 'same-lst-two-yrs']",1023
11.559778,-10.0612755,area-damaged,Indicates the extent of damage in a particular area.,category,5,0%,"['whole-field', 'low-areas', 'low-areas', 'scattered', 'whole-field']",1023
-6.9633684,-9.620185,severity,Severity of the accident.,category,4,18%,"['pot-severe', 'pot-severe', 'minor', 'pot-severe', 'pot-severe']",1023
34.59302,-1.3118047,seed-tmt,Indicates the type of seed treatment applied to the crop.,category,4,18%,"['none', 'none', 'none', 'other', 'none']",1023
14.138403,-13.966969,germination,Represents the germination rate of a plant in percentage.,category,4,16%,"['lt-80', '80-89', 'lt-80', 'lt-80', '90-100']",1023
34.55847,-2.4901543,plant-growth,Indicates whether the plant growth is normal or abnormal.,category,3,2%,"['norm', 'norm', 'norm', 'abnorm', 'norm']",1023
-9.593732,15.116993,leaves,Indicates whether the target value is abnormal or normal.,category,2,0%,"['abnorm', 'abnorm', 'abnorm', 'norm', 'abnorm']",1023
37.27359,-1.9927621,leafspots-halo,Indicates the presence or absence of yellow halos on leafspots.,category,4,12%,"['no-yellow-halos', 'no-yellow-halos', 'absent', 'no-yellow-halos', 'no-yellow-halos']",1023
37.238834,-1.7302359,leafspots-marg,Indicates the presence of leafspots on the margin of the<br>leaf.,category,4,12%,"['dna', 'dna', 'w-s-marg', 'dna', 'dna']",1023
37.146618,-0.81811297,leafspot-size,Size of the leafspot in inches.,category,4,12%,"['gt-1/8', 'gt-1/8', 'gt-1/8', 'dna', 'gt-1/8']",1023
37.41546,-3.6952438,leaf-shread,Indicates whether the leaf-shread is present or absent.,category,3,15%,"['absent', 'absent', 'absent', 'absent', 'absent']",1023
37.820965,-2.4347022,leaf-malf,Presence or absence of leaf malformation.,category,3,12%,"['absent', 'absent', 'absent', 'absent', 'present']",1023
36.697567,-1.6401935,leaf-mild,Indicates the severity of the leaf disease.,category,4,16%,"['absent', 'lower-surf', 'upper-surf', 'absent', 'absent']",1023
44.503357,-19.66095,stem,Indicates whether the patient has normal or abnormal stem cells.,category,3,2%,"['abnorm', 'abnorm', 'norm', 'abnorm', 'norm']",1023
1.2099172,-43.966564,lodging,Indicates whether the person has lodging or not.,category,3,18%,"['yes', 'no', 'yes', 'yes', 'yes']",1023
40.73107,-3.548967,stem-cankers,Presence of stem cankers on the tree.,category,5,6%,"['absent', 'absent', 'absent', 'above-sec-nde', 'above-soil']",1023
40.67982,-3.5820498,canker-lesion,Indicates the presence of canker lesions on the tree trunk.,category,5,6%,"['dk-brown-blk', 'dk-brown-blk', 'dna', 'dna', 'dna']",1023
38.346935,-3.2919424,fruiting-bodies,Indicates whether the fruiting bodies of the mushroom is present<br>or absent.,category,3,16%,"['absent', 'absent', 'absent', 'absent', 'present']",1023
35.547924,-10.504944,external-decay,Indicates whether the external decay is present or not.,category,4,6%,"['absent', 'absent', 'absent', 'absent', 'absent']",1023
38.600063,-3.3324974,mycelium,Presence or absence of mycelium.,category,3,6%,"['absent', 'absent', 'absent', 'absent', 'absent']",1023
38.2004,-5.913316,int-discolor,Indicates the presence of discoloration in the target area.,category,4,6%,"['none', 'black', 'none', 'none', 'none']",1023
38.8252,-3.969772,sclerotia,Indicates the presence or absence of sclerotia in the sample.,category,3,6%,"['absent', 'absent', 'absent', 'absent', 'absent']",1023
36.60033,-2.8499324,fruit-pods,Indicates whether the fruit pods are diseased or not.,category,5,12%,"['norm', 'norm', 'norm', 'diseased', 'norm']",1023
37.01879,-2.5908618,fruit-spots,Indicates the presence or absence of fruit spots on a<br>plant.,category,5,16%,"['absent', 'absent', 'absent', 'absent', 'absent']",1023
34.203686,-2.269056,seed,Indicates whether the seed is abnormal or normal.,category,3,13%,"['abnorm', 'norm', 'abnorm', 'abnorm', 'abnorm']",1023
38.72687,-4.0828404,mold-growth,Indicates the presence or absence of mold growth in a<br>sample.,category,3,13%,"['absent', 'absent', 'present', 'absent', 'absent']",1023
37.909264,-5.574486,seed-discolor,Indicates whether the seed discoloration is present or absent.,category,3,16%,"['absent', 'present', 'absent', 'absent', 'absent']",1023
33.992558,-1.3058482,seed-size,Indicates the size of the seed.,category,3,13%,"['norm', 'norm', 'norm', 'norm', 'norm']",1023
-10.549612,15.295537,shriveling,Indicates whether the target value is shriveling or not.,category,3,16%,"['absent', 'absent', 'absent', 'absent', 'absent']",1023
-10.448666,26.570559,roots,Indicates the type of roots of a mathematical equation.,category,4,5%,"['norm', 'norm', 'norm', 'norm', 'norm']",1023
-10.199214,-26.160692,ln(VOTES/POP),Natural logarithm of the ratio of votes to population.,float64,3099,0%,"[-0.637194, -0.672091, -0.605679, -0.586507, -0.324284]",737
-25.546564,37.835533,POP,Mean of the target feature is used to classify instances<br>as positive or negative.,float64,3001,0%,"[10.988271, 9.582938, 10.008118, 8.089789, 9.286746]",737
-8.38645,-17.649092,XCOORD,X-coordinate of a location.,float64,3107,0%,"[-83426091.0, -84874972.0, -72634099.0, -102020215.0, -98996491.0]",737
-54.87684,-22.314735,word_freq_make,Percentage of words in the e-mail that match 'make'.,float64,142,0%,"[0.0, 0.0, 0.0, 0.33, 0.0]",44
-53.363388,-21.142056,word_freq_address,Percentage of words in the e-mail that match the word<br>'address'.,float64,171,0%,"[0.0, 0.0, 0.0, 0.5, 0.0]",44
-51.96568,-19.258303,word_freq_all,"Percentage of words in the e-mail that match any word,<br>regardless of the word, i.e. 100 * (number of times<br>any word appears in the e-mail) / total number of<br>words in e-mail.",float64,214,0%,"[0.0, 0.27, 0.0, 0.88, 0.22]",44
-53.70467,-19.091948,word_freq_3d,Percentage of words in the e-mail that match 3d.,float64,43,0%,"[0.0, 0.0, 0.0, 0.0, 0.0]",44
-55.326313,-21.403637,word_freq_our,Percentage of words in the e-mail that match 'our'.,float64,255,0%,"[0.0, 0.0, 0.0, 0.47, 0.0]",44
-53.645912,-18.47741,word_freq_over,Percentage of words in the e-mail that are over 3<br>characters long.,float64,141,0%,"[0.99, 0.0, 0.0, 0.0, 0.0]",44
-56.36181,-20.745054,word_freq_remove,Percentage of words in the e-mail that match 'remove'.,float64,173,0%,"[0.02, 0.0, 0.0, 0.14, 0.0]",44
-53.872143,-23.058477,word_freq_internet,Percentage of words in the e-mail that match 'internet'.,float64,170,0%,"[0.0, 0.0, 0.0, 0.1, 0.0]",44
-54.43763,-20.432034,word_freq_order,Percentage of words in the e-mail that match 'order'.,float64,144,0%,"[0.0, 0.33, 0.0, 0.0, 0.0]",44
-54.166634,-21.805275,word_freq_mail,Percentage of words in the e-mail that match 'mail'.,float64,245,0%,"[0.0, 1.81, 0.0, 0.38, 0.66]",44
-55.102577,-20.494335,word_freq_receive,Percentage of words in the e-mail that match 'receive'.,float64,113,0%,"[0.23, 0.0, 0.0, 0.0, 0.0]",44
-54.55959,-22.068617,word_freq_will,Percentage of words in the e-mail that match 'will'.,float64,316,0%,"[1.78, 0.0, 1.16, 0.0, 0.81]",44
-53.85283,-21.335533,word_freq_people,Percentage of words in the e-mail that match 'people'.,float64,158,0%,"[1.17, 0.0, 0.0, 0.0, 0.0]",44
